default;LivingStatus;EmploymentStatus;MonthlyIncome;external_score_1;external_score_2;time_to_first_trx;time_to_activation;opening_balance;closing_balance;amount_transaction_type1;amount_transaction_type2;amount_transaction_type3;amount_transaction_type4;amount_transaction_type5;amount_transaction_type6;amount_transaction_type7;amount_transaction_type8;amount_transaction_type9;amount_transaction_type10;amount_transaction_type11;amount_transaction_type12;amount_transaction_type13;amount_transaction_type14;amount_transaction_type15;amount_transaction_type16;amount_turnover_purchase;amount_turnover_betting;amount_turnover_cash;amount_turnover_money_transfer;repayment_amount
0;Renter;Civil servants/governmental;3000;471;664;17;5;-764,77;-757,14;-8,16;0;0;0;0;0;0;-108,94;0;-295,25;-270;0;0;0;-27,2;0;-452,31;0;-250;0;760,98
0;Renter;Unknown;1000;563;338;14;6;-72,14;-757,09;0;0;0;0;0;-2;-9,9;-445,91;0;-426,66;-45,8;0;0;0;0;0;-770,14;0;0;0;61,94
0;Renter;Executive employee;1500;513;656;297;15;0;-755,19;-9,25;0;0;0;0;0;0;0;0;0;-500;0;0;0;0;0;0;0;-500;0;0
0;Owner;Retiree/pensioner;3000;564;192;21;6;-767,25;-755,03;0;0;0;0;0;0;0;-417,94;0;-619,4;0;0;0;0;0;0;-783,53;0;0;0;732,63
0;Renter;Retiree/pensioner;1000;348;-1;40;17;-480,75;-754,64;-8,63;0;0;0;0;0;0;-177,24;0;0;-550;0;0;0;0;0;-149,77;0;-550;0;334,84
0;Renter;Employee;2000;524;519;32;22;-136,35;-754,4;-3,93;0;0;0;0;-60,8;0;-96,57;-191,99;-114,67;-100;0;0;0;0;0;-337,52;0;-100;0;172,01
0;Renter;Employee;1500;-1;487;855;906;-508,08;-752,67;-7,11;0;0;0;0;0;0;-13,87;0;-43,02;-486,54;0;0;-6;0;0;-244,6;-7,65;-490;0;100
0;Renter;Employee;2000;-1;-1;809;849;-508,08;-752,67;-12,35;0;0;0;0;0;-6;-173,08;-55,45;0;-170;0;0;0;0;0;-205,65;0;-170;0;250
0;Renter;Self-employed/freelancer;1500;496;192;59;11;0,57;-752,07;-13,34;0;0;0;0;0;0;0;-169;0;-600;0;0;0;0;0;-437,51;0;-600;0;0
0;Renter;Self-employed/freelancer;1500;532;211;32;13;14,52;-752,07;0;0;0;0;0;0;0;0;0;-772,98;0;0;0;-15;0;0;-783,39;0;0;0;0
0;Renter;Executive employee;2500;376;9999;40;20;-988,58;-750,51;-13,51;0;0;0;0;0;-587,43;0;0;0;0;0;0;0;0;0;0;0;-1000;0;490,11
0;Renter;Civil servants/governmental;2000;-1;488;41;15;-270,92;-750,44;-3,87;0;0;0;0;-66,88;-30;0;0;-62,9;0;0;0;-158,2;0;0;-73,36;-150;0;0;0
0;Renter;Self-employed/freelancer;2000;-1;274;31;17;-655,87;-750,34;-10,01;0;0;0;0;0;0;-95,66;-71,93;-35,5;0;0;0;0;0;0;-243,49;0;0;0;0
0;At Parents;Employee;2000;481;1150;1138;6;-582,93;-748,05;-6,67;0;0;0;0;0;0;0;-43,86;0;0;0;0;0;0;0;-44,95;0;0;0;0
0;At Parents;Employee;2500;469;574;18;13;-279,52;-747,47;-4,69;0;0;0;0;-60,8;-44,18;0;0;-79,89;-160;0;0;0;-16;0;-241,57;0;-160;0;100
0;At Parents;Employee;3000;475;677;24;8;-301,18;-747,47;-5,71;0;0;0;0;0;0;-90,18;0;0;-595;0;0;0;0;0;-2000;0;0;0;38,71
0;Unknown;Unknown;-1;483;751;105;11;-233,97;-747,19;0;0;0;0;0;0;-11,99;0;0;-350,45;0;0;0;-5;0;0;-783,39;0;0;0;0
0;Unknown;Unknown;-1;485;545;30;12;-265,86;-747,19;0;0;0;0;0;0;0;-465,66;-127,94;-57,4;0;0;0;0;0;0;-754,6;0;0;0;280
0;Renter;Executive employee;2500;529;379;17;6;-166,54;-746,96;0;0;0;0;0;0;0;0;0;-801,35;0;0;0;0;0;0;-860,4;0;0;0;225
0;Renter;Student;1000;534;326;76;11;-143,01;-746,96;0;0;0;0;0;0;0;0;0;-555;0;0;0;-130;0;0;-746,96;0;0;0;192,46
0;Renter;Civil servants/governmental;-1;530;639;20;5;-1522,92;-743,75;-6,41;0;0;0;0;0;0;-533,64;0;-439,39;0;0;0;0;0;0;-580,5;0;0;0;1534,8
0;Renter;Self-employed/freelancer;2000;426;582;20;5;-700,54;-742,74;-13,67;0;0;0;0;0;0;0;-17,99;0;0;0;0;0;0;0;0;0;0;0;20
0;At Parents;Executive employee;2000;490;402;32;12;-681,9;-742,74;-10,02;0;0;0;0;0;0;-77,04;0;-205,27;0;0;0;0;0;0;-452,31;0;0;0;282,49
0;Owner;Executive employee;2000;541;591;28;5;-683,91;-742,74;-11,75;0;0;0;0;0;0;-157,26;0;-35,8;0;0;0;0;0;0;-265,79;0;0;0;500
0;Renter;Retiree/pensioner;1500;546;175;55;33;-559,49;-742,03;-7,82;0;0;0;0;0;0;-121,8;-19,98;-116;-30;0;0;0;0;0;-210,99;0;-30;0;100
0;Owner;Employee;2000;520;409;11;4;-501,65;-742,02;-6,84;0;0;0;0;0;0;-77,04;0;-35,96;0;0;0;-100;0;0;-293,06;-100;0;0;60
0;Renter;Employee;2000;523;706;24;13;-461,7;-742,02;-8,06;0;0;0;0;0;0;-81,61;0;-25,59;0;-8;0;0;0;0;-171,71;0;0;0;-999
0;Renter;Employee;1500;524;648;89;71;-466,85;-742,02;-9,43;0;0;0;0;0;-11,99;0;0;0;-185;0;0;0;0;0;0;0;-180;0;0
0;Owner;Employee;2500;501;489;101;8;-973,77;-741,9;-0,86;0;0;0;0;0;0;0;0;-545,15;-95,5;0;0;0;0;0;-739;0;0;0;0
0;Owner;Retiree/pensioner;1500;496;545;20;14;-1476,58;-741,33;0;0;0;0;0;0;-1,19;-168,65;-346,94;-681,19;0;0;0;0;-162,99;0;-715,85;0;0;0;1700
0;Owner;Other;2500;432;761;81;43;-381,87;-740,68;0;0;0;0;0;-4,2;0;-121,88;-265,95;-117,3;-7,5;0;0;0;0;0;-619,71;0;0;0;430
0;Renter;Unemployed;1500;296;778;32;18;-897,68;-740,64;-14,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Executive employee;1500;307;751;26;14;-897,68;-740,64;-14,01;0;0;0;0;0;0;-24,49;0;-5,49;0;-10,99;0;0;0;0;-36,58;0;0;0;30
0;Owner;Employee;2500;-1;545;138;9;-451,69;-740,06;-5,72;0;0;0;0;0;0;-300,2;0;-72,56;0;0;0;0;0;0;-712,48;0;0;0;0
0;Owner;Employee;2000;358;232;97;32;0;-737,52;0;0;0;0;0;-23,02;0;0;-807,81;0;0;0;0;0;0;0;-825,84;0;0;0;0
0;Renter;Student;1500;489;545;31;16;-530,23;-737,18;-9,45;0;0;0;0;0;0;-84,29;0;-155,24;-62,9;0;0;0;0;0;-259,2;0;-20;0;0
0;At Parents;Other;1500;497;681;45;28;-439,5;-736,41;-11,45;0;0;0;0;0;0;0;0;-17,8;-800;0;0;0;0;0;-553,5;0;-810;0;409,38
0;Owner;Employee;3000;512;546;70;15;-443,9;-736,41;-6,62;0;0;0;0;0;-11,99;-230,2;0;-43,96;0;0;0;0;0;0;-328,18;0;0;0;0
0;Owner;Employee;1500;515;709;33;6;-1261,14;-736,05;-0,68;0;0;0;0;0;0;-75,06;0;-687,75;-60;0;0;0;0;0;-715,85;0;-60;0;1129,04
0;Owner;Employee;1500;529;756;37;17;-1261,14;-736,05;-0,68;0;0;0;0;0;0;0;0;-314,49;-149;0;0;0;0;0;-739;0;0;0;1292,07
0;Owner;Executive civil servant;4000;524;450;19;3;-79,06;-735,92;0;0;0;0;0;-52,4;0;0;0;-1947,61;0;-110,98;0;0;0;0;-951,93;0;0;0;50,95
0;Renter;Retiree/pensioner;1500;554;322;32;14;-857,66;-735,44;-10,89;0;0;0;0;0;0;-186,66;0;-19,7;-127,28;0;0;0;0;0;-321,01;0;-120;0;0
0;Renter;Executive employee;1500;542;323;29;15;-966,37;-734,96;-13,71;0;0;0;0;0;-25;-73,99;0;-244,52;0;0;0;0;0;0;-606,48;0;0;0;400
0;Renter;Executive employee;1500;561;-1;28;14;-966,37;-734,96;-14,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;2000;517;230;35;10;-454,63;-734,18;0;0;0;0;0;-38,6;0;-107,34;0;-806,6;0;0;0;0;0;0;-1368,94;0;0;0;441,24
0;Renter;Employee;2500;339;669;16;11;-695,5;-731,42;-13,07;0;0;0;0;0;0;0;0;-113;0;0;0;0;0;0;-110,38;0;0;0;0
0;Renter;Executive employee;2500;459;1999;13;11;-776,48;-731,25;-14,2;0;0;0;0;0;-58,8;-28,58;0;-8,82;0;0;0;0;0;0;-541,32;0;0;0;250
0;Renter;Executive employee;1500;-1;484;34;8;-244,1;-730,42;-3,82;0;0;0;0;0;0;-600,09;-47,15;0;-600;0;0;0;0;0;-596,38;0;-600;0;0
0;Owner;Executive employee;2000;571;9999;45;13;-711,08;-729;-12,38;0;0;0;0;0;0;-173,08;0;-1006,61;0;0;0;-175;-168;0;-463,26;0;0;0;450,12
0;Renter;Employee;2000;532;782;500;96;-943,42;-727,92;-7,82;0;0;0;0;0;0;-82,26;0;0;-310;0;0;0;0;0;-274,87;0;0;0;899,24
0;Renter;Other;1500;466;-1;45;29;-612,27;-727,4;-13,14;0;0;0;0;0;0;-108,91;-11,4;-19,8;0;0;0;0;0;0;-107,36;0;0;0;-999
0;Owner;Employee;2500;528;817;24;12;-418,68;-727,36;-7,86;0;0;0;0;-260,5;0;-81,61;-24,07;-102,96;-240;0;0;0;0;0;-292,35;0;-220;0;0
0;Renter;Other;1500;520;574;120;34;-1313,3;-726,79;-17,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,1;0;0;0;50
0;Renter;Civil servants/governmental;6001;-1;298;97;58;-49;-723,11;-6,04;0;0;0;0;0;0;-638,12;0;-74,29;0;0;0;-65,94;0;0;-626,03;-70;0;0;0
0;Renter;Retiree/pensioner;1500;356;-1;42;25;-633,36;-723,05;-357,66;0;0;0;-55,17;0;0;0;0;-100;-100;0;0;0;0;0;-114,33;0;-100;-363;200
0;Renter;Executive employee;2500;508;501;46;35;-586,6;-723,05;-11,21;0;0;0;0;0;-7,99;0;0;0;-100;0;0;0;0;0;0;0;-100;0;205
0;Renter;Employee;1500;-1;533;13;9;-77,41;-721,46;-2,7;0;0;0;0;0;0;-636,07;0;-76,06;0;0;0;0;0;0;-697,31;0;0;0;71,18
0;Owner;Employee;2000;557;197;53;42;48,75;-716,96;0;0;0;0;0;0;0;0;0;-1232,69;0;0;0;0;0;0;-951,93;0;0;0;0
0;Owner;Unemployed;1500;521;439;58;5;-229,51;-715,47;0;0;0;0;0;-197,1;-1,09;-239,23;0;-97,4;0;0;0;0;0;0;-937,36;0;0;0;155,7
0;Owner;Other;2500;536;680;836;697;-240,59;-715,47;-7,24;0;0;0;0;0;-22,72;0;0;0;-500;0;0;-410;0;0;0;-400;-500;0;0
0;Owner;Executive civil servant;3000;460;583;23;11;-740,4;-713,93;0;0;0;0;0;0;0;0;-154,21;-552,8;0;0;0;0;-54,99;0;-702,74;0;0;0;0
0;Renter;Executive civil servant;3000;489;545;24;14;-648,13;-713,93;-9;0;0;0;0;0;0;0;0;0;-230;0;0;0;0;0;0;0;-190;0;0
0;Owner;Executive employee;3000;497;844;20;4;-1036,2;-713,43;-13,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
0;Owner;Self-employed/freelancer;2000;486;368;131;10;-318,88;-713,02;-4,56;0;0;0;0;0;0;0;0;0;-69;0;0;0;0;0;0;0;0;0;-999
0;Renter;Executive employee;2000;466;838;11;5;-506,65;-711,11;-7,18;0;0;0;0;0;0;0;0;-54,27;-300;-24,99;0;0;0;0;-57,95;0;-300;0;125
0;Unknown;Unknown;-1;324;-1;45;34;-753,84;-711,09;0;0;0;0;0;0;0;-417,94;-159,86;-231,69;0;0;0;0;0;0;-745,27;0;0;0;758,98
0;Renter;Employee;1500;511;656;31;12;-753,15;-711,09;0;0;0;0;0;-73,5;0;-64,47;-68,62;-523,65;0;0;0;0;0;0;-702,74;0;0;0;755
0;Owner;Executive employee;3000;452;821;61;59;-395,6;-709,63;-9,88;0;0;0;0;0;0;-238,24;-110,95;-15,9;-200;0;0;0;0;0;-659,43;0;-200;0;0
0;Owner;Employee;2500;532;353;83;67;-349,77;-709,63;-6,15;0;0;0;0;0;-14,9;-156,87;0;-185;-160;0;0;0;0;0;-356,32;0;-160;0;0
0;Other;Retiree/pensioner;1500;356;589;34;13;0;-704,72;0;0;0;0;0;-4,8;0;0;0;-249,7;0;0;0;0;0;0;-703,94;0;0;0;-999
0;Renter;Employee;1500;-1;545;24;24;11,32;-704,42;0;0;0;0;0;0;0;0;0;-551,18;0;0;0;0;0;0;-750,97;0;0;0;0
0;Renter;Executive employee;1000;337;600;30;25;11,03;-704,42;-3,39;0;0;0;0;0;0;-747,34;0;-632;-700;0;0;0;-100;0;-463,26;0;-878,28;0;0
0;Renter;Civil servants/governmental;3000;565;144;23;10;-118,02;-702,74;0;0;0;0;0;-81,89;0;0;0;-205,93;-137,99;0;0;0;0;0;-750,97;0;0;0;101,66
0;Owner;Employee;2500;555;420;57;35;-303,89;-700,82;0;0;0;0;0;0;0;-178,07;0;-739;0;0;0;0;-162,99;0;-699,87;0;0;0;221,16
0;Unknown;Unknown;-1;541;-1;440;493;-718,27;-700,17;-0,64;0;0;0;0;-276,17;0;-236,38;0;-151,36;-100;0;0;0;0;0;-195,62;0;-100;0;400
0;Owner;Unemployed;1500;544;720;129;9;-712,17;-700,17;-3,19;0;0;0;0;0;0;-52,64;0;-687,75;-270;0;0;0;0;0;-453,66;0;-250;0;704,71
0;Unknown;Unknown;-1;544;430;40;23;-718,36;-700,17;0;0;0;0;0;0;0;-207,52;-163,18;-92,08;0;0;0;0;-9,5;0;-659,43;0;0;0;541
0;Owner;Employee;2000;510;479;17;14;-171,58;-699,87;0;0;0;0;0;-48;-6;-51,13;0;-574,46;0;0;0;0;0;0;-750,97;0;0;0;0
0;Owner;Employee;1500;540;338;21;6;-738,24;-697,13;-0,64;0;0;0;0;0;0;0;0;-781,21;0;0;0;0;0;0;-695,81;0;0;0;782,86
0;Unknown;Unknown;-1;-1;298;89;47;-476,63;-695,83;-13,14;0;0;0;0;0;0;0;-182,03;0;0;0;0;0;0;0;-131,77;0;0;0;30
0;Unknown;Unemployed;-1;470;274;15;11;-64,86;-695,81;-0,67;0;0;0;0;0;0;-502,79;0;-76,06;-100;0;0;0;0;0;-754,6;0;-110;0;71,18
0;Renter;Student;1000;499;484;49;2;-991,58;-694,59;-12,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;At Parents;Retiree/pensioner;1500;564;544;42;8;-751,4;-693,99;0;0;0;0;0;0;0;-417,18;-218,91;-110,3;0;0;0;0;0;0;-950,32;0;0;0;899,24
0;Renter;Executive civil servant;3000;-1;8000;22;19;-151,18;-692,56;0;0;0;0;0;0;-15,98;0;0;-552,8;0;0;0;0;0;0;-677,4;0;0;0;158,99
0;Owner;Self-employed/freelancer;5000;412;227;273;22;-164,62;-692,56;-4,73;0;0;0;0;0;0;0;0;-752,74;0;-2,1;0;0;-193,32;0;-458,97;0;0;0;0
0;Renter;Employee;2000;357;602;27;12;-311;-692,06;-4,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Civil servants/governmental;2000;484;711;26;14;-503,69;-691,38;-2,05;0;0;0;0;0;0;0;0;-624,17;-440;0;0;0;0;0;-560,32;0;-100;0;500
0;Renter;Self-employed/freelancer;2500;529;192;48;19;-32,89;-691,35;0;0;0;0;0;0;0;-78,32;0;-624,17;0;0;0;0;0;0;-660,47;0;0;0;0
0;Renter;Employee;1500;-1;322;40;17;-784,85;-691,17;0;0;0;0;0;0;0;0;0;-523,65;0;0;0;0;0;0;-668,97;0;0;0;796,43
0;Unknown;Unknown;-1;343;298;42;25;-835,85;-691,17;-6,88;0;0;0;0;0;0;-287,48;-174,54;-99;-50;0;0;0;0;-48,1;-661,1;0;-50;0;962,56
0;Renter;Employee;2000;-1;402;45;31;-402,84;-690,9;0;0;0;0;0;0;0;-276,54;-24,25;-143,94;0;0;0;0;0;0;-636,57;0;0;0;391,41
0;Owner;Retiree/pensioner;1000;553;125;16;5;-1048,71;-687,24;0;0;0;0;0;-48;0;-147,04;0;-402,52;0;0;0;-50,7;0;0;491,67;-45;0;0;1183,5
0;Renter;Executive employee;2500;569;681;642;469;-29,68;-686,75;0;0;0;0;0;-10;-7,99;-644;0;-83,29;-25,23;0;0;0;0;0;-996,8;0;0;0;7,91
0;Other;Employee;2000;530;488;22;7;-555,9;-686,41;0;0;0;0;0;0;0;-477,12;-141,13;-31,88;-15,32;-19;0;0;0;0;-727,92;0;0;0;501,14
0;Renter;Executive civil servant;1000;-1;546;994;897;-809,74;-683,25;0;0;0;0;0;-1846,34;-1981,65;-606,83;0;-83,29;-35,9;-173,79;0;0;-39;0;-1047,97;0;-1400;0;781,36
0;Renter;Employee;2000;337;545;59;41;-668,42;-682,04;-12,34;0;0;0;0;0;0;-630,98;-83,99;0;-27,7;0;0;0;0;0;-638,12;0;-25;0;250
0;Renter;Executive employee;1500;-1;806;25;4;-248,66;-681,72;-3,79;0;0;0;0;0;0;-194,33;0;-330,98;-240,6;0;0;0;0;0;-628,09;0;-230;0;0
0;Renter;Employee;1500;494;9999;64;7;-402,42;-680,65;-8,9;0;0;0;0;0;0;-86,84;0;-154,44;-100;0;0;0;0;-25;-384,46;0;-100;0;100
0;Renter;Employee;1500;481;545;253;278;-1044,5;-679,61;-12,68;0;0;0;0;0;0;0;0;0;0;-20;0;0;0;0;0;0;0;0;50
0;Renter;Retiree/pensioner;2000;520;253;20;6;-893,9;-679,11;-11,12;0;0;0;0;0;0;-154,4;0;0;0;0;0;0;0;0;-188,99;0;0;0;350
0;Renter;Executive employee;2500;292;380;71;58;-43,32;-679,09;-1,6;0;0;-1285,54;0;0;0;-116,41;0;0;-650;0;0;0;0;0;-266,51;0;-650;0;41
0;Owner;Other;1500;507;163;35;26;-60,22;-676,85;0;0;0;0;0;-126,97;0;0;0;0;-587,01;0;0;0;0;0;-635,39;0;0;0;77,33
0;Owner;Employee;1500;561;375;35;14;-893,47;-676,8;0;0;0;0;0;0;0;-327,74;-254,06;-164,05;-34;0;0;0;0;0;-535,78;0;0;0;899
0;At Parents;Employee;1500;381;751;16;11;-201,41;-676,61;0;0;0;0;0;-48;0;-157,78;0;-219,98;0;0;0;0;0;0;-581,72;0;0;0;203
0;Renter;Civil servants/governmental;2500;-1;537;226;61;-120;-675,29;0;0;0;0;0;0;0;0;0;-7,3;-493,5;0;0;0;0;0;-250;0;0;0;119,19
0;Renter;Other;1500;419;487;392;16;-45,13;-675,29;-3,77;0;0;0;0;0;0;0;0;-43,02;-150;0;0;0;-27;0;-473,56;0;-150;0;21,69
0;Renter;Student;1000;495;706;67;18;-493,88;-675,08;-6,19;0;0;0;0;0;0;-254,17;0;-766,17;-62,9;0;0;0;0;0;-585,03;0;0;0;200
0;Renter;Employee;2500;346;274;19;6;-226,63;-674,46;0;0;0;0;0;0;0;-205,89;0;-302,42;0;0;0;0;0;0;-671,75;0;0;0;219,6
0;Renter;Other;1500;493;-1;22;15;-212,17;-674;0;0;0;0;0;-66;0;0;0;-268,42;0;0;0;0;0;0;-660,47;0;0;0;234,18
0;Owner;Employee;2000;524;-1;20;6;-174,38;-674;0;0;0;0;0;0;-11,99;0;0;-568,85;0;0;0;0;0;-4;-660,47;0;0;0;0
0;Unknown;Unknown;-1;515;527;26;13;-728,09;-673,85;0;0;0;0;0;0;0;-417,18;-64,43;-323,83;0;0;0;0;0;0;-841,49;0;0;0;0
0;Owner;Retiree/pensioner;2000;597;-1;21;8;-592,73;-672,78;0;0;0;0;0;0;0;-253,42;0;-189,66;0;0;0;0;0;0;-762,78;0;0;0;695,99
0;Renter;Other;1000;501;9999;88;59;-438,85;-671,94;-8,08;0;0;0;0;0;0;-353,55;-108,95;-70,34;-337;0;0;0;0;0;-451,15;0;-350;0;20
0;Unknown;Unknown;-1;544;397;31;20;-792,81;-671,75;0;0;0;0;0;0;0;-826,49;-55,18;0;0;0;0;0;-6,81;0;-818,54;0;0;0;758,59
0;Renter;Employee;2500;539;665;52;17;-119,19;-670,79;0;0;0;0;0;0;0;-65,94;0;-249,7;0;0;0;0;0;0;-686,89;0;0;0;103,74
0;Renter;Executive employee;2500;-1;252;18;13;-151,54;-669,17;0;0;0;0;0;0;0;0;-283,01;-621,7;0;0;0;0;0;0;-672,78;0;0;0;0
0;Renter;Executive employee;2500;300;554;38;24;-169,52;-669,17;0;0;0;0;0;0;0;-464,03;0;-83,95;0;0;0;0;0;0;-706,97;0;0;0;0
0;Renter;Employee;2000;334;9999;34;15;-161,52;-669,17;-200,74;0;0;0;0;0;0;0;0;-89,59;0;0;0;0;0;0;-86,62;0;0;-200;166
0;Owner;Student;2000;554;493;66;2;-1725;-668,97;0;0;0;0;0;-3;0;0;0;-704,61;0;-85,77;0;0;0;0;-686,89;0;0;0;1717,04
0;Renter;Employee;2000;463;706;31;28;-515,79;-667,77;-13,62;0;0;0;0;0;0;0;0;-31,57;0;0;0;0;0;0;-41,36;0;0;0;90
0;Renter;Retiree/pensioner;1500;552;322;243;5;-671,18;-666,35;0;0;0;0;0;0;0;-161,44;-57,1;-201,57;-45;0;0;0;0;0;-658,59;0;0;0;512,01
0;Renter;Employee;2000;590;487;44;17;-703,53;-666,35;0;0;0;0;0;0;0;-142,68;-431,25;-118;-40;0;0;-69;0;0;-654,8;0;0;0;681,89
0;Owner;Executive civil servant;3000;391;297;15;14;-1405,05;-662,41;0;0;0;0;0;-48;0;0;0;-506,51;0;0;0;0;0;0;-621,8;0;0;0;1405,83
0;Owner;Self-employed/freelancer;6000;481;428;40;23;-1344,47;-662,41;-11,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
0;Owner;Self-employed/freelancer;-1;561;252;102;21;-970,88;-661,1;0;0;0;0;0;0;0;-138,26;-57,1;-745,77;0;0;0;0;0;0;-674;0;0;0;994,87
0;Renter;Executive civil servant;4000;-1;656;52;13;-29,97;-660,76;0;0;0;0;0;0;0;-67,61;-50;-551,89;-4,2;0;0;0;0;0;-673,99;0;0;0;0
0;Unknown;Unknown;-1;428;809;26;23;-506,67;-660,47;-9,23;0;0;0;0;0;0;0;0;0;-700;0;0;0;0;0;0;0;-700;0;25
0;Unknown;Unknown;-1;472;861;12;7;-506,82;-660,47;-6,19;0;0;0;0;0;0;0;0;-78;-440;0;0;0;0;0;-92,33;0;-450;0;405,41
0;Owner;Retiree/pensioner;1500;476;748;591;17;-507,01;-660,47;-8,63;0;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-100;0;100
0;Unknown;Unknown;-1;479;375;31;18;-530,23;-660,47;-7,65;0;0;0;0;0;0;0;0;0;-557,25;0;0;0;0;0;0;0;-600;0;30
0;Other;Executive employee;2000;-1;597;120;95;-35,55;-658,95;0;0;0;0;0;0;0;-8,2;-889,7;-69;-314;0;0;0;0;0;-783,02;0;0;0;80
0;Other;Executive employee;1000;-1;706;68;63;-23,36;-658,95;0;0;0;0;0;0;0;0;-255,73;-334;0;0;0;-1,2;0;0;-622,49;0;0;0;22,81
0;Renter;Employee;2000;342;641;29;14;-860,67;-658,59;0;0;0;0;0;0;0;-45;0;-314,49;0;0;0;0;0;0;-641,01;0;0;0;839,13
0;Renter;Employee;1500;484;468;28;9;-923;-658,59;0;0;0;0;0;0;0;-79,04;-144,2;-201,57;0;0;0;-125,9;0;0;-671,75;0;0;0;935,92
0;Renter;Employee;2000;490;488;26;14;-391,99;-657,65;0;0;0;0;0;0;0;0;0;-1260,2;0;0;0;-125;0;0;-953,6;0;0;0;391,41
0;At Parents;Employee;2500;457;405;35;10;-916,79;-657,43;0;0;-16,98;0;0;0;0;-148,84;0;-337,05;0;0;0;0;0;0;-653,92;0;0;0;935,92
0;Owner;Self-employed/freelancer;6001;340;533;69;14;-592,42;-656;-4,11;0;0;0;0;0;0;-171,63;-174,54;-64,1;-198,29;0;0;0;0;0;-566,53;0;-190;0;640
0;Owner;Employee;2000;392;707;17;11;-776,59;-655,32;-12,77;0;0;0;0;0;0;-28,58;0;-109,45;0;0;0;0;0;0;-195,61;0;0;0;100
0;At Parents;Employee;2000;359;879;56;36;-583,18;-655,18;-5,81;0;0;0;0;0;0;0;-131,9;-752,74;-25;0;0;0;0;0;-500,55;0;-25;0;0
0;At Parents;Executive employee;5000;-1;1150;24;15;-119,64;-654,56;0;0;0;-38;0;0;-15;-209,68;-1020,9;-90,12;0;0;0;-45;0;0;-1312,37;-45;0;0;530
0;Owner;Employee;3000;-1;782;106;59;-118,92;-654,56;0;0;0;0;0;0;0;0;0;-739;0;0;0;0;0;0;-673,99;0;0;0;93,14
0;Owner;Student;1000;492;652;67;59;-684,7;-654,47;-5,29;0;0;0;0;0;-25,98;0;-89,95;0;-700;-1,52;0;0;0;0;-852,05;0;0;0;999,83
0;Owner;Employee;3000;535;394;31;6;-698,74;-654,47;0;0;0;0;0;-38,6;0;-344,36;0;-179,99;-6;0;0;0;0;0;-554,31;0;0;0;700
0;Renter;Executive employee;2000;434;602;18;5;-633,32;-652,71;-11,15;0;0;0;0;0;0;0;0;-469,74;0;0;0;0;-168;0;-752,74;0;0;0;250
0;Owner;Self-employed/freelancer;2500;536;788;81;13;-700,09;-652,71;0;0;0;0;0;0;0;0;0;-624,41;0;0;0;0;0;0;-673,99;0;0;0;699,1
0;Owner;Executive employee;4000;536;782;56;5;-700,09;-652,71;0;0;0;0;0;0;0;-161,44;0;-74,35;0;0;0;0;0;0;-671,16;0;0;0;703,53
0;Renter;Retiree/pensioner;1000;474;-1;10;8;-1890,21;-649;-14,7;0;0;0;0;0;0;0;0;-109,16;-100;0;0;0;0;0;-108,43;0;-100;0;50
0;Renter;Employee;2000;415;348;53;27;-384,19;-648,57;0;0;0;0;0;0;0;-39,1;0;-864,94;0;0;0;0;0;0;-1368,94;0;0;0;389,19
0;Renter;Employee;1500;498;613;72;20;-320,64;-648,57;-6,44;0;0;0;0;0;0;0;-111,71;-129;-62,9;0;0;0;0;0;-167,63;0;0;0;30
0;At Parents;Employee;2000;565;403;29;8;-156,15;-645,95;0;0;0;0;0;-65,2;0;-45,82;0;-613,29;0;0;0;0;0;0;-627,35;0;0;0;165,6
0;Renter;Self-employed/freelancer;2000;-1;375;34;23;-768,25;-644,95;-11,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
0;Renter;Retiree/pensioner;1000;498;1150;26;14;-617,69;-644,09;0;0;0;0;0;0;0;-340,35;0;-50,4;0;0;0;0;0;0;-603,37;0;0;0;548,87
0;Renter;Employee;2500;512;913;43;6;-584,58;-644,09;-13,87;0;0;0;0;0;0;0;0;0;-800;0;0;0;0;0;0;0;-800;0;127,05
0;Renter;Employee;2000;529;849;89;24;-584,58;-644,09;-7,74;0;0;0;0;-15;0;-20,65;0;0;-69;0;0;0;0;0;-143,57;0;-60;0;0
0;Renter;Employee;2500;587;652;642;13;0;-643,84;0;0;0;0;0;0;0;-1010,4;-182,43;-140,99;0;0;0;0;0;0;-1172;0;0;0;50,5
0;Renter;Employee;1500;581;488;16;11;-404,63;-642,85;0;0;0;0;0;-24,1;0;0;-139,76;-141,3;0;-269,9;0;-125,9;0;0;-444,72;0;0;0;400
